Type,Age,BreedPurity,Gender,ColorPurity,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed
Cat,3,Pure,Mixed,Mixed,Small,Medium,No,No,No,Healthy,2,0,Kuala Lumpur,0,5,Average
Dog,2,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,2,0,Pulau Pinang,0,4,Fast
Dog,2,Pure,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,2,0,Melaka,0,2,Average
Dog,24,Pure,Mixed,Pure,Large,Short,Not Sure,Not Sure,Not Sure,Healthy,2,0,Kuala Lumpur,0,2,Fast
Dog,36,Pure,Male,Mixed,Large,Medium,Yes,Yes,No,Healthy,1,500,Selangor,0,5,Not Adopted
Cat,2,Pure,Male,Mixed,Medium,Medium,No,Not Sure,No,Healthy,1,0,Selangor,0,6,Average
Cat,4,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,24,Average
Dog,2,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,2,Average
Cat,2,Pure,Male,Pure,Small,Short,No,Yes,No,Healthy,1,0,Kedah,0,4,Average
Dog,2,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,200,Kuala Lumpur,0,1,Not Adopted
Cat,4,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,15,Fast
Cat,4,Pure,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,2,0,Selangor,0,4,Fast
Dog,48,Pure,Female,Mixed,Medium,Medium,Yes,Yes,Not Sure,Healthy,1,0,Pulau Pinang,0,2,Average
Dog,2,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,3,Average
Dog,2,Pure,Mixed,Pure,Medium,Short,No,No,No,Healthy,4,0,Selangor,0,3,Not Adopted
Cat,4,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,10,Selangor,0,6,Average
Cat,1,Pure,Male,Mixed,Large,Medium,No,No,No,Healthy,1,0,Selangor,0,4,Fast
Dog,1,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,1,Average
Cat,1,Pure,Male,Mixed,Small,Short,No,No,No,Healthy,1,0,Sabah,0,1,Not Adopted
Cat,6,Pure,Male,Pure,Medium,Medium,No,Yes,No,Healthy,1,150,Selangor,0,5,Average
Dog,1,Mixed,Mixed,Mixed,Medium,Short,No,No,No,Healthy,6,0,Kuala Lumpur,0,5,Not Adopted
Dog,24,Pure,Male,Mixed,Small,Short,No,No,No,Healthy,1,20,Pulau Pinang,0,1,Fast
Dog,2,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,1,Pure,Female,Pure,Small,Short,No,No,No,Healthy,1,0,Selangor,0,1,Not Adopted
Dog,24,Pure,Male,Pure,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,3,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,3,Average
Dog,4,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,6,Mixed,Female,Mixed,Small,Short,Yes,Yes,Not Sure,Healthy,1,0,Selangor,0,5,Slow
Cat,2,Pure,Male,Mixed,Small,Short,No,No,No,Healthy,1,0,Selangor,0,13,Fast
Cat,5,Mixed,Male,Pure,Medium,Medium,Yes,Yes,No,Healthy,1,120,Selangor,0,1,Slow
Dog,12,Pure,Female,Pure,Medium,Short,Yes,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,0,2,Not Adopted
Cat,11,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,3,Not Adopted
Dog,1,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,0,2,Average
Cat,10,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,1,Not Adopted
Dog,123,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,3,Not Adopted
Dog,2,Mixed,Mixed,Mixed,Medium,Long,No,No,No,Healthy,3,0,Selangor,0,5,Average
Dog,7,Pure,Male,Pure,Small,Short,Yes,No,Yes,Healthy,4,0,Selangor,0,14,Average
Dog,3,Pure,Female,Pure,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,1,Not Adopted
Dog,1,Pure,Male,Pure,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,4,Fast
Dog,2,Pure,Male,Pure,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,4,Average
Dog,5,Pure,Female,Mixed,Medium,Medium,Not Sure,Yes,No,Healthy,1,0,Perak,0,3,Not Adopted
Dog,4,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,13,Not Adopted
Cat,2,Pure,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,50,Selangor,1,5,Slow
Dog,3,Mixed,Female,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Perak,0,1,Not Adopted
Dog,36,Pure,Female,Pure,Small,Long,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Fast
Dog,3,Pure,Male,Pure,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,5,Instant
Cat,36,Pure,Male,Mixed,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,0,2,Slow
Dog,3,Pure,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,50,Selangor,0,2,Not Adopted
Dog,12,Mixed,Male,Mixed,Large,Long,Yes,Yes,No,Healthy,1,400,Selangor,0,4,Instant
Cat,2,Pure,Female,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,4,Average
Dog,5,Mixed,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,3,Fast
Cat,4,Pure,Female,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,4,Average
Dog,2,Pure,Female,Pure,Medium,Short,Yes,Yes,No,Minor Injury,1,0,Kuala Lumpur,0,4,Not Adopted
Cat,2,Pure,Mixed,Mixed,Medium,Short,No,No,Not Sure,Healthy,4,0,Terengganu,0,0,Not Adopted
Cat,6,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,1,Not Adopted
Cat,3,Pure,Male,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,0,3,Not Adopted
Cat,5,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,2,0,Selangor,0,5,Slow
Cat,5,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,3,Average
Cat,10,Pure,Male,Mixed,Large,Short,No,No,No,Healthy,1,0,Johor,0,1,Average
Dog,6,Pure,Male,Pure,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,2,Not Adopted
Cat,2,Mixed,Male,Mixed,Small,Medium,No,No,No,Healthy,1,0,Selangor,0,1,Average
Cat,3,Pure,Male,Mixed,Small,Short,Yes,Yes,No,Healthy,2,30,Kuala Lumpur,0,1,Slow
Dog,3,Mixed,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1,2,Slow
Dog,3,Pure,Female,Pure,Medium,Medium,Not Sure,Yes,No,Healthy,1,100,Kuala Lumpur,0,7,Average
Dog,1,Pure,Mixed,Mixed,Small,Short,Yes,Not Sure,Not Sure,Healthy,6,0,Johor,0,2,Slow
Dog,3,Mixed,Male,Mixed,Medium,Short,Yes,Yes,Not Sure,Healthy,1,0,Selangor,0,3,Fast
Dog,2,Mixed,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,3,Slow
Dog,1,Pure,Mixed,Mixed,Large,Short,No,No,No,Healthy,4,0,Selangor,0,1,Fast
Cat,19,Pure,Female,Mixed,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,4,Fast
Dog,6,Mixed,Female,Pure,Large,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,7,Slow
Cat,3,Pure,Male,Pure,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,0,6,Slow
Dog,4,Mixed,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,2,0,Selangor,0,12,Slow
Dog,1,Pure,Female,Mixed,Medium,Medium,No,Yes,No,Healthy,1,50,Selangor,0,10,Fast
Dog,2,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,18,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,6,Not Adopted
Dog,2,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,1,Average
Dog,1,Pure,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Pulau Pinang,0,4,Fast
Dog,12,Pure,Female,Pure,Small,Medium,Yes,Yes,Not Sure,Healthy,1,0,Selangor,0,4,Average
Dog,9,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,500,Selangor,0,1,Average
Dog,2,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,5,Average
Cat,30,Mixed,Male,Pure,Extra Large,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,5,Slow
Dog,12,Mixed,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,2,Average
Cat,2,Pure,Female,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,1,Average
Dog,3,Mixed,Male,Pure,Large,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,1,Fast
Cat,11,Mixed,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,2,200,Kuala Lumpur,0,5,Not Adopted
Cat,2,Pure,Mixed,Mixed,Small,Short,No,Yes,No,Healthy,2,0,Selangor,0,5,Slow
Cat,1,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,6,Fast
Cat,6,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,100,Kuala Lumpur,0,1,Not Adopted
Cat,9,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,4,Not Adopted
Cat,1,Mixed,Mixed,Mixed,Large,Long,Yes,Yes,No,Healthy,3,300,Selangor,0,1,Fast
Dog,132,Pure,Female,Pure,Small,Short,Yes,Yes,Yes,Healthy,1,0,Pulau Pinang,0,0,Not Adopted
Dog,55,Pure,Male,Mixed,Medium,Short,Yes,Yes,Not Sure,Healthy,1,80,Kuala Lumpur,0,1,Fast
Cat,3,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1,8,Average
Dog,24,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Average
Dog,1,Pure,Mixed,Mixed,Large,Medium,No,No,No,Healthy,9,0,Selangor,0,5,Slow
Cat,9,Mixed,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,200,Selangor,0,1,Not Adopted
Dog,3,Pure,Male,Pure,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,3,Average
Cat,7,Pure,Female,Mixed,Medium,Medium,Yes,Yes,No,Healthy,2,0,Selangor,0,3,Slow
Dog,24,Pure,Female,Mixed,Small,Long,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,2,Average
Dog,2,Pure,Mixed,Mixed,Medium,Short,No,Yes,No,Healthy,5,0,Selangor,0,7,Slow
Cat,3,Mixed,Mixed,Mixed,Medium,Short,No,No,No,Healthy,7,0,Selangor,0,3,Average
Dog,2,Pure,Male,Pure,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,3,Slow
Cat,1,Pure,Mixed,Pure,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,2,0,Kuala Lumpur,0,2,Fast
Dog,36,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Average
Cat,11,Mixed,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,100,Selangor,0,6,Not Adopted
Dog,4,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,3,Average
Cat,5,Pure,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,5,Average
Cat,5,Mixed,Female,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,5,Average
Cat,4,Mixed,Male,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,5,Not Adopted
Cat,2,Pure,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,3,0,Selangor,0,3,Average
Cat,9,Pure,Female,Pure,Medium,Long,Yes,Yes,No,Healthy,1,500,Selangor,0,5,Not Adopted
Cat,3,Pure,Female,Mixed,Medium,Medium,Not Sure,Yes,Not Sure,Healthy,2,0,Selangor,0,1,Slow
Cat,1,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,1,60,Selangor,0,3,Not Adopted
Dog,2,Pure,Mixed,Mixed,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,0,2,Slow
Cat,3,Pure,Male,Mixed,Small,Medium,No,No,No,Healthy,1,0,Selangor,0,4,Average
Cat,2,Mixed,Mixed,Mixed,Small,Medium,No,No,No,Healthy,2,0,Selangor,0,2,Not Adopted
Dog,20,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,16,Not Adopted
Dog,1,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,3,0,Selangor,0,9,Average
Cat,3,Pure,Mixed,Mixed,Small,Short,No,Yes,No,Healthy,4,0,Kuala Lumpur,0,5,Slow
Cat,3,Mixed,Male,Mixed,Small,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,200,Kuala Lumpur,0,4,Not Adopted
Cat,4,Mixed,Mixed,Mixed,Small,Medium,No,No,No,Healthy,2,0,Kuala Lumpur,0,2,Slow
Cat,6,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,1,Average
Dog,3,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,7,Not Adopted
Cat,24,Pure,Female,Mixed,Medium,Medium,Yes,Not Sure,Yes,Healthy,1,0,Kuala Lumpur,0,4,Fast
Cat,2,Pure,Mixed,Mixed,Large,Long,No,No,No,Healthy,4,0,Selangor,0,5,Not Adopted
Dog,3,Mixed,Male,Pure,Medium,Short,Yes,Yes,No,Healthy,1,270,Selangor,0,4,Average
Dog,4,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Perak,0,2,Not Adopted
Dog,2,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,4,0,Selangor,0,3,Not Adopted
Cat,2,Pure,Female,Pure,Small,Short,Yes,Yes,No,Healthy,2,115,Kuala Lumpur,0,13,Fast
Cat,18,Pure,Female,Mixed,Medium,Medium,Yes,No,No,Healthy,1,0,Selangor,0,4,Not Adopted
Cat,1,Mixed,Mixed,Mixed,Small,Long,No,No,No,Healthy,3,0,Kuala Lumpur,0,0,Not Adopted
Dog,1,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,7,0,Perak,0,0,Not Adopted
Dog,2,Pure,Male,Pure,Medium,Short,Yes,Yes,No,Healthy,1,0,Perak,0,4,Fast
Cat,3,Pure,Female,Mixed,Small,Medium,No,No,No,Healthy,1,0,Selangor,0,1,Instant
Dog,2,Pure,Female,Mixed,Medium,Medium,No,No,No,Healthy,3,0,Selangor,0,6,Fast
Cat,3,Pure,Male,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,1,Fast
Dog,2,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,1,Not Adopted
Cat,3,Pure,Female,Mixed,Small,Medium,No,No,No,Healthy,1,0,Negeri Sembilan,0,4,Average
Dog,1,Pure,Mixed,Mixed,Medium,Medium,Yes,Yes,No,Healthy,5,0,Kuala Lumpur,0,5,Slow
Cat,7,Pure,Female,Mixed,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,4,Not Adopted
Cat,20,Mixed,Male,Pure,Large,Medium,No,Yes,No,Healthy,1,150,Selangor,0,2,Not Adopted
Dog,36,Mixed,Male,Mixed,Small,Long,Yes,Yes,Yes,Healthy,2,0,Pulau Pinang,0,3,Fast
Dog,1,Pure,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,1,Fast
Dog,3,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,3,Fast
Cat,2,Pure,Female,Mixed,Small,Medium,No,No,No,Healthy,1,0,Selangor,0,1,Slow
Dog,2,Mixed,Female,Mixed,Large,Medium,Yes,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,0,2,Fast
Dog,2,Mixed,Female,Mixed,Medium,Medium,Yes,Yes,Yes,Healthy,1,10,Selangor,0,2,Average
Cat,0,Pure,Mixed,Mixed,Small,Short,No,No,No,Healthy,4,100,Selangor,0,0,Not Adopted
Cat,2,Pure,Mixed,Mixed,Medium,Short,No,Yes,No,Healthy,2,0,Kuala Lumpur,0,4,Slow
Cat,1,Mixed,Female,Mixed,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,4,Not Adopted
Dog,18,Mixed,Female,Mixed,Medium,Medium,No,No,Yes,Healthy,2,0,Selangor,0,2,Not Adopted
Cat,12,Pure,Male,Mixed,Medium,Short,No,Yes,Yes,Healthy,1,0,Selangor,0,5,Slow
Cat,7,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Pulau Pinang,0,1,Fast
Cat,5,Mixed,Male,Mixed,Medium,Medium,No,No,No,Healthy,1,50,Selangor,0,5,Average
Dog,1,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,7,0,Selangor,0,5,Slow
Dog,4,Mixed,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,4,Slow
Dog,3,Pure,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,4,Not Adopted
Cat,2,Mixed,Mixed,Mixed,Small,Long,No,Not Sure,No,Healthy,3,0,Selangor,0,3,Fast
Dog,1,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,1,Average
Cat,6,Pure,Male,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,5,Average
Cat,3,Pure,Mixed,Mixed,Small,Short,No,No,No,Healthy,2,0,Kuala Lumpur,0,2,Fast
Dog,62,Pure,Male,Mixed,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,7,Slow
Dog,1,Mixed,Mixed,Pure,Large,Short,No,No,No,Healthy,3,0,Selangor,0,5,Slow
Dog,12,Pure,Female,Pure,Small,Medium,Yes,Yes,No,Healthy,1,80,Selangor,0,4,Slow
Dog,54,Pure,Male,Pure,Large,Medium,Not Sure,Not Sure,No,Minor Injury,1,0,Johor,0,6,Slow
Cat,12,Mixed,Female,Mixed,Small,Short,Yes,Yes,Yes,Healthy,1,0,Pulau Pinang,0,1,Slow
Dog,36,Mixed,Female,Pure,Medium,Medium,Yes,Not Sure,Yes,Healthy,1,0,Melaka,0,2,Instant
Dog,1,Mixed,Mixed,Mixed,Medium,Short,No,No,Not Sure,Healthy,5,0,Selangor,1,1,Average
Dog,2,Mixed,Mixed,Mixed,Medium,Short,No,Yes,No,Healthy,2,0,Pulau Pinang,0,2,Not Adopted
Cat,6,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,4,Instant
Dog,0,Pure,Female,Mixed,Small,Medium,No,No,No,Healthy,1,0,Selangor,0,1,Average
Cat,24,Pure,Female,Mixed,Medium,Medium,Not Sure,Not Sure,No,Healthy,1,0,Kuala Lumpur,0,1,Fast
Dog,12,Pure,Male,Mixed,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,5,Slow
Dog,2,Mixed,Female,Pure,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Fast
Dog,3,Pure,Female,Pure,Medium,Medium,No,No,No,Healthy,1,0,Selangor,0,10,Slow
Cat,4,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,2,Not Adopted
Dog,56,Mixed,Female,Mixed,Medium,Medium,Yes,No,No,Healthy,2,0,Johor,0,2,Not Adopted
Cat,2,Pure,Female,Pure,Large,Short,No,Yes,No,Healthy,1,0,Selangor,0,2,Average
Cat,1,Pure,Mixed,Mixed,Medium,Short,No,No,No,Healthy,7,0,Kuala Lumpur,0,5,Slow
Dog,2,Pure,Male,Mixed,Small,Medium,No,No,No,Healthy,3,0,Selangor,0,5,Fast
Dog,2,Mixed,Male,Pure,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,0,5,Slow
Dog,24,Pure,Female,Mixed,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,100,Selangor,0,1,Average
Dog,2,Mixed,Male,Pure,Medium,Medium,No,Yes,No,Healthy,1,0,Pulau Pinang,0,3,Fast
Dog,24,Pure,Male,Mixed,Small,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,1,Fast
Cat,4,Mixed,Female,Mixed,Small,Medium,No,Yes,No,Healthy,1,200,Selangor,0,1,Average
Cat,3,Pure,Female,Mixed,Small,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,5,Fast
Cat,36,Pure,Female,Pure,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,0,6,Not Adopted
Cat,4,Pure,Female,Mixed,Medium,Medium,Not Sure,Yes,No,Healthy,1,0,Selangor,0,1,Slow
Dog,22,Mixed,Male,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,0,4,Average
Cat,8,Pure,Female,Pure,Small,Medium,No,No,No,Healthy,1,150,Selangor,0,5,Not Adopted
Cat,24,Pure,Mixed,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,5,0,Kuala Lumpur,0,5,Slow
Cat,2,Pure,Female,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Selangor,0,6,Average
Dog,1,Mixed,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,350,Johor,0,5,Slow
Cat,6,Pure,Male,Mixed,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,2,Fast
Dog,8,Mixed,Mixed,Pure,Medium,Short,Yes,Yes,No,Healthy,2,0,Kuala Lumpur,0,7,Slow
Dog,1,Pure,Mixed,Mixed,Medium,Medium,No,No,No,Healthy,8,0,Selangor,0,1,Not Adopted
Dog,2,Mixed,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,1,Fast
Dog,3,Pure,Female,Pure,Medium,Short,No,Yes,No,Healthy,1,80,Selangor,0,1,Average
Dog,30,Pure,Female,Mixed,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,2,Fast
Cat,5,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,1,Not Adopted
Dog,11,Pure,Male,Mixed,Medium,Short,Yes,Not Sure,No,Healthy,1,0,Selangor,0,4,Average
Dog,3,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Pulau Pinang,1,17,Not Adopted
Cat,1,Mixed,Female,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,3,Fast
Cat,2,Mixed,Male,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,0,1,Fast
Cat,2,Pure,Mixed,Mixed,Medium,Medium,No,Yes,No,Healthy,6,0,Kuala Lumpur,0,5,Not Adopted
Dog,12,Pure,Female,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,250,Selangor,0,4,Not Adopted
Dog,1,Pure,Mixed,Mixed,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,3,100,Pulau Pinang,0,3,Slow
Dog,36,Pure,Male,Mixed,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,1,Not Adopted
Dog,2,Pure,Female,Mixed,Medium,Medium,No,Yes,No,Healthy,3,0,Selangor,0,3,Not Adopted
Dog,2,Pure,Male,Mixed,Small,Short,Yes,Yes,No,Healthy,1,0,Perak,0,6,Slow
Dog,3,Mixed,Male,Pure,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,1,Slow
Cat,5,Pure,Female,Mixed,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,0,6,Slow
Cat,2,Pure,Male,Pure,Large,Medium,No,Yes,Not Sure,Healthy,1,40,Selangor,0,4,Average
Dog,9,Pure,Male,Mixed,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,0,2,Not Adopted
Cat,48,Mixed,Male,Mixed,Large,Short,Yes,Yes,Yes,Healthy,1,20,Selangor,0,4,Fast
Dog,2,Pure,Female,Pure,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,1,Not Adopted
Dog,5,Pure,Female,Pure,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,0,2,Average
Cat,5,Pure,Female,Mixed,Small,Short,No,No,No,Healthy,1,0,Selangor,0,5,Average
Dog,12,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,0,5,Not Adopted
Dog,4,Mixed,Male,Pure,Large,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,0,4,Slow
Dog,36,Pure,Male,Pure,Medium,Medium,Yes,Yes,Yes,Healthy,5,0,Selangor,0,1,Not Adopted
Cat,1,Pure,Female,Mixed,Small,Short,No,Yes,No,Healthy,1,0,Selangor,0,2,Average
Dog,2,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,2,Average
Cat,3,Pure,Male,Mixed,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,0,2,Fast
Cat,1,Pure,Female,Mixed,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,0,3,Slow
Cat,2,Mixed,Male,Mixed,Small,Short,No,No,No,Minor Injury,1,0,Selangor,0,3,Slow
Cat,1,Pure,Mixed,Mixed,Medium,Short,No,No,No,Healthy,3,0,Selangor,0,1,Not Adopted
Dog,2,Pure,Female,Mixed,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,7,Fast
Dog,3,Mixed,Female,Mixed,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,0,1,Slow
Dog,9,Mixed,Male,Pure,Large,Medium,Yes,Yes,No,Healthy,1,0,Selangor,0,7,Fast
Cat,4,Pure,Female,Pure,Medium,Short,No,No,Yes,Healthy,1,100,Kuala Lumpur,0,5,Not Adopted
Dog,2,Pure,Mixed,Mixed,Small,Short,No,No,No,Healthy,9,0,Kuala Lumpur,0,1,Average
Cat,1,Pure,Male,Mixed,Medium,Short,No,No,No,Healthy,1,0,Selangor,1,7,Average
Dog,3,Pure,Male,Pure,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Kuala Lumpur,0,9,Slow
